time,connect,request 
0,7.102,322.117 
10,7.102,484.736 
20,7.102,2524.852 
30,13.157,6185.769 
40,13.157,9250.654 
50,13.157,9790.211 
60,13.157,9790.211 
62,13.157,9790.211 
